"country","wifecoethnic","oppcoethnic","ethnicpercent","vote"
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,1
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",1,0,0.318662127826743,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,0
"benin",0,0,0.168729885906589,1
"benin",0,0,0.168729885906589,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,0
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,0
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.0330563613074952,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,0
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
"benin",0,0,0.13778262371335,1
